,city,id,latitude,longitude,name,rating,type,zipcode
2492,washington dc,dd8e159040f49a4021d4308402d22bdf022a813a,38.9476364,-77.07915159999997,Masala Art,3.8,restaurant,20016.0
2493,washington dc,f300d637646d3fbabbea5b21a378205e27461291,38.9475532,-77.07945090000003,SUBWAYå¨Restaurants,2.6,restaurant,20016.0
2494,washington dc,389b240fad752cec7031af2da30d507eeffb1ddc,38.95127720000001,-77.08128599999998,Osman & Joe's Steak 'n Egg Kitchen,4.4,restaurant,20016.0
2495,washington dc,0cfbe15f669d9b94b3932bc8b58e2afa46e6c372,38.94872700000001,-77.079729,Angelico Pizzeria,4.0,restaurant,20016.0
2496,washington dc,c23fca9d923ed4deb8ce7107e162537d38d9c4d1,38.951483,-77.0813798,Yosaku Japanese Restaurant,4.2,restaurant,20016.0
2497,washington dc,dfdbe861cf6afbc62a3ae241982efbf7c5fe0684,38.9506239,-77.0809288,Kitty O'Shea's D.C.,4.3,restaurant,20016.0
2498,washington dc,1d4932bf7d43cfaf51290a59cb8ed20d0d30ce19,38.948851,-77.0797964,Crisp & Juicy Catering,4.4,restaurant,20016.0
2499,washington dc,f907537f529e711f7a2a4f27a55803973138543d,38.94875029999999,-77.0789838,Genji,3.5,restaurant,20016.0
2500,washington dc,7e8628032324f7d6dfcf72169e494db97519c357,38.9482635,-77.0796287,Chick-fil-A,4.1,restaurant,20016.0
2501,washington dc,662df85f579c606f15046c2dd7b08ada322ff7e1,38.9498836,-77.0809114,District Taco,4.0,restaurant,20016.0
2502,washington dc,1bc11413d7cfab91bb82e780909495c33d9de624,38.94772800000001,-77.0792225,Burger Tap & Shake,4.1,restaurant,20016.0
2503,washington dc,2ddcddc14825b3f3b2dd41a986b6e34d8dca4836,38.9487881,-77.0797483,Beefsteak,4.4,restaurant,20016.0
2504,washington dc,b9ec66ec04fe483fd2010fe1f0fa1ff3ba185923,38.9504493,-77.0800215,Yobi,,restaurant,20016.0
2505,washington dc,ac0164481b1f78c05b0ee280fe49533edc4c494a,38.949943,-77.080827,Muncheez,5.0,restaurant,20016.0
2506,washington dc,eee502f7b57a0382adfb76286335cb5b24e8fe23,38.954482,-77.082952,Pete's New Haven Style Apizza,4.1,restaurant,20016.0
2507,washington dc,68c74e112d40fe08857a328e56d606ab1a82b919,38.9536809,-77.0818842,Le Chat Noir,3.9,restaurant,20016.0
2508,washington dc,91be913e8b4421c8f42c41d6123e9bfb754feff4,38.9538879,-77.0826397,Tanad Thai Cuisine,4.2,restaurant,20016.0
2509,washington dc,706f9d2903b2b1811d72a7021782755e05f33d7b,38.9537649,-77.0818067,Cafe of India,3.7,restaurant,20016.0
2510,washington dc,e0ceaa3bf09c997af203178b018d947809b0806b,38.9543182,-77.0828738,Matisse,4.1,restaurant,20016.0
2511,washington dc,50105d6193fae0baa93cd8cfb8f533afea06123c,38.9540279,-77.0825379,Spring Garden Restaurant,3.9,restaurant,20016.0
2512,washington dc,fc551ad4c715ae8513b39504ae49047ef2acc099,38.954941,-77.083152,Rome Pizza & Sub,4.6,restaurant,20016.0
2513,washington dc,80e378f7eaf6ddcb08370f91c2669c5561542412,38.9544814,-77.0830078,Coffee Nature,4.3,restaurant,20016.0
2514,washington dc,65175b6efe19181559b97072343d1c005056b796,38.9538558,-77.08257309999998,Tartufo Italian Restaurant,4.5,restaurant,20016.0
2515,washington dc,d17f00a59ab2b059e38460513ecd304ea5a7d548,38.8637831,-77.0846632,Marble and Rye,4.0,restaurant,22204.0
2516,washington dc,298cd4cd5b7eaa4d2a7de8eb28ae0458d956651e,38.86227120000001,-77.0875937,Lost Dog Cafe,4.4,restaurant,22204.0
2517,washington dc,7675b43e209c305edbadb5ac62348e702b521e9e,38.86205,-77.08604,Ledo Pizza,3.7,restaurant,22204.0
2518,washington dc,08e740596a73248bdbe198f0f804c9539f7a686b,38.8633182,-77.08469620000002,Burrito Bros,4.6,restaurant,22204.0
2519,washington dc,7bdc456e4b9accb13bb0135ecc183cbeac207ef6,38.86292589999999,-77.08603259999998,Atilla's Restaurant,4.1,restaurant,22204.0
2520,washington dc,018ca4b4b955eb3b7e8bd121b1d0734891aee740,38.8623994,-77.0890178,SUBWAYå¨Restaurants,3.7,restaurant,22204.0
2521,washington dc,302775bf5b07435757797dea5e1743a383cf7a56,38.8628666,-77.0846558,L.A. Bar & Grill,4.0,restaurant,22204.0
2522,washington dc,fc984ba2b3a592a0be49937af44270ae6f60b837,38.8627382,-77.08723959999998,Mazagan Restaurant & Lounge,4.0,restaurant,22204.0
2523,washington dc,e629bedc288191975bca1b8808bdef4196e07c10,38.8621077,-77.0881583,Rincome Thai Cuisine,4.4,restaurant,22204.0
2524,washington dc,8b5c7e5941f4c9438fc177125958e0a542c2cf70,38.8629191,-77.08445440000001,Top's China,3.7,restaurant,22204.0
2525,washington dc,864612cd3a10e06084700c811cf819689ddd56bf,38.8626541,-77.0882301,Abi Restaurant,4.3,restaurant,22204.0
2526,washington dc,8423d8d4d5099d69be55373d93983962f59dbeeb,38.86262120000001,-77.08851700000002,McDonald's,3.5,restaurant,22204.0
2527,washington dc,73bb683a6ab5702f737650a43f091e24abf7ca33,38.862517,-77.0881,El Puerto Restaurant,3.6,restaurant,22204.0
2528,washington dc,7897728bdbe4d7c145c00beaa3ccb584f5d0edf0,38.86302050000001,-77.0873876,Cantina Mexicana,4.0,restaurant,22204.0
2529,washington dc,8af0fd40147436a7a7541fb6fc388088880b5c0b,38.8629799,-77.0842574,The Celtic House Irish Pub & Restaurant,4.6,restaurant,22204.0
2530,washington dc,c36ad42eeffc189d8d1a9d0160e032cbdb758756,38.862575,-77.088196,Abi Azteca Grill & Bar,4.5,restaurant,22204.0
2531,washington dc,67c27de919917f76810ab9dc59a15aa9130107bc,38.862166,-77.089321,Mrs. Chen's Kitchen,3.3,restaurant,22204.0
2532,washington dc,144a2e55f5b839f0b2d16e50a59d0e31375ebaf1,38.8623936,-77.0871983,BrickHaus,,restaurant,22204.0
2533,washington dc,04519a8df7308d641554cfc5099cfb86ac8002d5,38.8625358,-77.0873955,Tacos y Tortas La Chiquita,5.0,restaurant,22204.0
2534,washington dc,b2748b809fa079dff7c43082cb44fddd24d686b6,38.8625818,-77.0874348,Tortas Y Tacos La Chiquita,4.5,restaurant,22204.0
2535,washington dc,2cfb25257c7f657a847785151b3bfc8ff4fcf495,38.8625839,-77.0876411,Bangkok 54 Restaurant,4.6,restaurant,22204.0
2536,washington dc,6eef9f5c464c0c841f14a08e894a8044ddb72ff1,38.8626981,-77.0875493,Boru Ramen,4.5,restaurant,22204.0
2537,washington dc,8e0791029f8f3eed5a3c46bc85da5e5805d2b532,38.8557908,-77.0880599,Salvadorean Mexican Food,5.0,restaurant,22204.0
2538,washington dc,f74d9e598d3e846d31f1ed9a389a6d496af89c2c,38.8625617,-77.08895770000002,Ethio Cafe,5.0,restaurant,22204.0
2539,washington dc,2a13e06601895a6bc51c5789b940e899f85a2f02,38.8808618,-77.0859653,Bonchon Arlington,4.2,restaurant,22201.0
2540,washington dc,c0d5928060784b305a3318d315bac5658d518713,38.8804684,-77.08587170000001,Astor Mediterranean VA,4.4,restaurant,22201.0
2541,washington dc,fd9d2682a4aed531e860e36e96fa7a2090bb9c02,38.8804413,-77.0863763,Eastern Carryout & Cafe,4.1,restaurant,22201.0
2542,washington dc,ae17468e7b94bcabaa463d4298fa508a58dd4b49,38.8810349,-77.0851333,Spring Mill Bread Company,4.4,restaurant,22201.0
2543,washington dc,24a6120808efe97747b9aeffce8ec3b433e73272,38.8803719,-77.0893026,Masala Express,3.7,restaurant,22201.0
2544,washington dc,0d71bae3a9270f2b6a4f86bf7af3abffbd2db084,38.88053789999999,-77.0893143,Restaurante El Manantial LLC,3.2,restaurant,22201.0
2545,washington dc,f503649a0978260f6a15324c0e46c8c729273b4d,38.881194,-77.090427,Texas Jack's Barbecue,4.4,restaurant,22201.0
2546,washington dc,0322f61781846835ccfbbba2b670d548703f5dec,38.8898783,-77.0872986,Fire Works Pizza - Courthouse,4.3,restaurant,22201.0
2547,washington dc,309ed3d9a01bede667b0b3aef5ca28d944f83437,38.890525,-77.0870525,Ray's The Steaks,4.3,restaurant,22201.0
2548,washington dc,d4c93e065df4671b779313219a3c955b0fb3a0f9,38.889424,-77.083621,Ragtime,4.2,restaurant,22201.0
2549,washington dc,1c15afaca5a6808da3942363a6948277b9f51493,38.890428,-77.088262,Arlington Rooftop Bar & Grill,3.6,restaurant,22201.0
2550,washington dc,b3305eba0bf3d1d6308358d549469a35e6e4f43a,38.8903673,-77.0835342,SUBWAYå¨Restaurants,4.1,restaurant,22201.0
2551,washington dc,da0f3d5e2e09c6aaeefacf3aa6d69b08af6be6a0,38.89193,-77.08421740000001,Ireland's Four Courts,4.1,restaurant,22201.0
2552,washington dc,208afd025e306c1d4b579b9096ca33c0a07c44a5,38.891292,-77.084161,Summers Restaurant,3.7,restaurant,22201.0
2553,washington dc,d200d924d7bf907a5f38ec2d0d7bbcabcd721f71,38.8910326,-77.0840582,Jerry's Subs & Pizza,3.4,restaurant,22201.0
2554,washington dc,41d7b59915ca7aaaddb7f08f35223458df8def81,38.8919405,-77.0841251,TNR Cafe,4.0,restaurant,22201.0
2555,washington dc,c8134850b69db196e8fa70e2388e863ea277451d,38.8905313,-77.087425,Five Guys,4.2,restaurant,22201.0
2556,washington dc,9f8fb0fce521a6555a9755670b4888948f080acc,38.8904436,-77.0881898,SUBWAYå¨Restaurants,3.8,restaurant,22201.0
2557,washington dc,298b1d58ea34545f51633e08f582505d20f75ca6,38.8917536,-77.0843616,California Tortilla,3.5,restaurant,22201.0
2558,washington dc,54a5290b721f6c0ed7d5e7d4e42ff18a33a017a8,38.89027700000001,-77.08816,Delhi Dhaba,3.4,restaurant,22201.0
2559,washington dc,d8ad620281dff7eef35ddf109553a0526ca8a02b,38.889598,-77.0865069,Asahi,4.2,restaurant,22201.0
2560,washington dc,0f023bb9304a5ac5c385b67601f8c6d19c4a4891,38.890764,-77.0862428,Sweet Leaf Cafe,4.2,restaurant,22201.0
2561,washington dc,04f58bcfa5d93a759044f384e65e55902856b31f,38.8894282,-77.08345329999999,Vintage Restaurant Inc,,restaurant,22201.0
2562,washington dc,8b33ff562192178b110ce2182354df10e039e828,38.890383,-77.0858192,Perfect Pita,3.8,restaurant,22201.0
2563,washington dc,a5db27a4215000f5a6343168e0e0355fc8859ecc,38.8896175,-77.0862749,Sawatdee,4.2,restaurant,22201.0
2564,washington dc,d60d37240644aa4a1cfded3b4d1654eaa59ba87b,38.8900404,-77.0866742,Pho Deluxe,4.2,restaurant,22201.0
2565,washington dc,1efbda4819ba37fa602279388e24128b637b122f,38.8902481,-77.0865145,Courthaus Social,4.1,restaurant,22201.0
2566,washington dc,0e37aa21bb744be5f026c92ebcac06d023992bbb,38.8902773,-77.0881602,RHBK,,restaurant,22201.0
2567,washington dc,d7e626652b2971152797f19823c711adabe326c5,38.896323,-77.0855578,Naked Lunch,5.0,restaurant,22201.0
2568,washington dc,1d2d890f12fe4ed8bacd99badb723ded06a22222,38.911263,-77.083937,Jetties,4.4,restaurant,20007.0
2569,washington dc,fc82475848d728510bc5280b04fd7df21c199ccc,38.933034,-77.08466999999997,Chef Geoff's,4.1,restaurant,20016.0
2570,washington dc,85dc8ea9f92563e76ad232a809a4c771b98ba092,38.9335529,-77.08491509999998,Shemali's,5.0,restaurant,20016.0
2571,washington dc,d56e0a0ba09da816a129ebacc769f4859255a06b,38.9331488,-77.0853346,Wagshal's,4.0,restaurant,20016.0
2572,washington dc,fff82091f8abe7e1573ad775e87fc29ab27f5bd2,38.9330722,-77.0846672,Al Dente Italian Restaurant D.C.,4.1,restaurant,20016.0
2573,washington dc,eca1255ceee4b15cc617100039d4272bfcc5c7e8,38.939347,-77.08711600000002,Freshii,,restaurant,20016.0
2574,washington dc,ebca71f89b781d092c9f13b30f836737243c662e,38.9369274,-77.08894079999997,Elevation Burger,3.9,restaurant,20016.0
2575,washington dc,28fa6862643ca3e460e2552788123998f4bc81e0,38.9370133,-77.089238,SUBWAYå¨ Restaurants (College / University),3.2,restaurant,20016.0
2576,washington dc,5be856dbdf3c43b6bf78295e9039db398dbe5182,38.95875520000001,-77.084367,Chatter,4.0,restaurant,20015.0
2577,washington dc,d0a039307b388c5bbc1f0d109409c3c625261d18,38.9600086,-77.0860777,Subway,3.2,restaurant,20015.0
2578,washington dc,910ebec32ab42d36ffb817f92cd41ca798d2b127,38.9597433,-77.08451540000002,Maggiano's Little Italy,3.8,restaurant,20015.0
2579,washington dc,5c24258082a410b1ec6d11a2304a0f5aee5942b2,38.96043570000001,-77.0846487,RANGE,3.5,restaurant,20015.0
2580,washington dc,a1da40f5975c0c1c1272157ed15bae59cab1d1b1,38.96013410000001,-77.0850082,The Cheesecake Factory,3.8,restaurant,20015.0
2581,washington dc,0ba373c7af1c435eff38bb7a057f1dafb29320c4,38.9602829,-77.086845,The Capital Grille,4.3,restaurant,20815.0
2582,washington dc,17d25732ef82fd04f83979af65dbffc0f81a05ff,38.9589,-77.0852175,Cosi,3.6,restaurant,20015.0
2583,washington dc,0d74994610057b06511bcb1a0dac56dfdfe66890,38.9622719,-77.0851152,Sushiko Chevy Chase,3.9,restaurant,20815.0
2584,washington dc,4a5158c3269b2ada670232c4d84f23b7a5df8a0c,38.9620037,-77.0872779,Lia's,4.0,restaurant,20815.0
2585,washington dc,1c2eabd62469f3e9f1db38046fbc1407f8d2c35e,38.9613197,-77.08676700000002,P.F. Chang's,3.2,restaurant,20815.0
2586,washington dc,6602a751df565b17277dfb0936b04d2178dd9217,38.9610792,-77.0870682,The Shops at Wisconsin Place,4.2,restaurant,20815.0
2587,washington dc,673adb9ff38a786150fcc753a11f2d4f22adf803,38.96216810000001,-77.0854355,Potomac Pizza - Chevy Chase Center,3.7,restaurant,20815.0
2588,washington dc,62155e28e57f6c8380ae5bfe14fb37906922e25d,38.962186,-77.088061,Meiwah Restaurant,4.1,restaurant,20815.0
2589,washington dc,5f35e786401d0f27a0261c63205f1b099a22dc0b,38.9629208,-77.0862929,The Collection at Chevy Chase,4.8,restaurant,20815.0
2590,washington dc,786f5ac74869808daaff519c87d8d444416f87a8,38.9626693,-77.08726109999998,B B's Lobby Shop,,restaurant,20815.0
2591,washington dc,471d7059b7f4a921669cac28fae2b1e4ae08992d,38.960211,-77.086066,McDonald's,2.9,restaurant,20015.0
2592,washington dc,aa60f45670391eb296bbb1d7f3082bda76709ee0,38.962212,-77.08860200000002,Chipotle Mexican Grill,4.2,restaurant,20815.0
2593,washington dc,faa2f2a4bc9fed265e005a674747b3cffb44c180,38.9588379,-77.0849851,Booeymonger,3.8,restaurant,20015.0
2594,washington dc,da41806115b39b73f96314619c2d66079bbad61a,38.9604629,-77.0847619,Willie's Bar,3.8,restaurant,20015.0
2595,washington dc,f79ad5ddfc15093bc0da055bf0e84ff85277a2c2,38.960730100000006,-77.0850188,Lunchbox,2.9,restaurant,20015.0
2596,washington dc,37d1679750fcf40a023a95f6cb921776f3959b7e,38.9613528,-77.0871478,"Genji, LLC",,restaurant,20815.0
2597,washington dc,d2a6d7ed4abb55e77084975a003b59c35b6ac3c9,38.9604075,-77.08479150000002,Cheese Cake,,restaurant,20015.0
2598,washington dc,c8f4f273cbe6b46cdc3a91dccd68ba22729cb0b5,38.962636,-77.087041,Barlow Building Cafe,,restaurant,20815.0
2599,washington dc,4e27e945ae4f6f611d57653a61fbeb738c51a40e,38.964835,-77.0883076,5th Floor Cafe,4.0,restaurant,20815.0
2600,washington dc,2430ddf0105995d437f60adb2e75ada24ecf2f6f,38.9624844,-77.08981170000001,Alfio's La Trattoria,3.9,restaurant,20815.0
2601,washington dc,b58483e8362b213d1dca425aeb9f0bf0730d6ce2,38.9644902,-77.0880144,The Bistro ÛÒ Eat. Drink. Connect.å¨,,restaurant,20815.0
2602,washington dc,26ab03d4845ae88ee6fe725bb3e38a7815b2b41f,38.8608077,-77.0948582,Burger King,3.8,restaurant,22204.0
2603,washington dc,6b344398bf20d143dd709d895e647a162d2f0fd6,38.861785,-77.090647,Thai Square,4.3,restaurant,22204.0
2604,washington dc,216df97f4c4b64f53489185adf5aed03387ee921,38.86178889999999,-77.0910832,Boston Market,3.9,restaurant,22204.0
2605,washington dc,94db8244bd353142d1b000533e4eecbd81d1d434,38.860956,-77.0941888,The Broiler,4.6,restaurant,22204.0
2606,washington dc,6f965c0060b7535b83b8dd9801fa7c2add4ec13c,38.862001,-77.09035899999998,Good Fortune Chinese Restaurant,3.1,restaurant,22204.0
2607,washington dc,4b555331cbc6e7d91c09b7816b9baa4adde3d085,38.862234,-77.091513,Mom's Pizza,4.0,restaurant,22204.0
2608,washington dc,c4c3920d76901aac001f2ae356cde85e3cf8992a,38.860698,-77.095175,El Rancho Migueleno,3.6,restaurant,22204.0
2609,washington dc,219d8f28773bb2d46c500ba80257102f8302d38d,38.8609647,-77.0922322,Chipotle Mexican Grill,3.9,restaurant,22204.0
2610,washington dc,ed6c4830fef9aa0d76fdc2411b6951827a5a9daa,38.8620105,-77.09008349999998,City Kabob and Curry House -1,4.3,restaurant,22204.0
2611,washington dc,d1754b627a65239b2ca919629f8b9cea6c229110,38.8613117,-77.0928025,Wendy's,3.8,restaurant,22204.0
2612,washington dc,f5dc4ba3a0a90d40b1c7973a47e3bf0e89f622dd,38.86193239999999,-77.0910483,Dave's Seafood & Subs,4.0,restaurant,22204.0
2613,washington dc,e58236e02446c1d3a2cfb750c15f3d20d0703673,38.8607102,-77.0922205,Arlington Location,,restaurant,22204.0
2614,washington dc,5cf7e00c68d969b78483645baafd1d338d5fa06e,38.8609174,-77.09259809999998,1000 Degrees Neapolitan Pizzeria,4.4,restaurant,22204.0
2615,washington dc,d524cda5a27fe44776870fb83fbfe6a4d8cf1687,38.8620146,-77.0900975,Grill Reyna's Bolivian Restaurant,,restaurant,22204.0
2616,washington dc,09d2d66852391adb2dfb74a509c2e13fe99cb8d5,38.862039,-77.0902156,Plaza Maya Restaurant,,restaurant,22204.0
2617,washington dc,33334d75a6cef2182045837441802ec8d21d30be,38.862094,-77.0899995,Fresh Pita,,restaurant,22204.0
2618,washington dc,243f4c5cb20e778563fb87adc0c9773f8fad7eba,38.862094,-77.0899995,Mongol Nomads Restaurant,,restaurant,22204.0
2619,washington dc,83d2010d4c0c0ccf8d508d0d1bdde9555caa029b,38.8621651,-77.0914153,Takohachi Japanese Restaurant,,restaurant,22204.0
2620,washington dc,530066448f574d04bd5ffdb10fbb46179f620c6a,38.8603344,-77.094173,Azul 3 & Restaurant Grill-Bar,,restaurant,22204.0
2621,washington dc,d035c6556536df8348effdbdb75fd6f95aa147f0,38.8603305,-77.09409409999998,Pupuseria Sofia,3.5,restaurant,22204.0
2622,washington dc,00b115687acfbd74e39604df68c6e22e16e0a91f,38.8602945,-77.0941691,Sophia's Pupuseria,3.7,restaurant,22204.0
2623,washington dc,1da614c301e158bccdcd5297d3ead0718b3377b6,38.8799643,-77.0904306,SIBARITA RESTAURANT,4.4,restaurant,22201.0
2624,washington dc,3b9d76bdd3eb0542a82e30be3510689895d48390,38.8797773,-77.0903108,El Charrito Caminante,4.2,restaurant,22201.0
2625,washington dc,87a015513e39bdbc10b4f3fd853cd4737a62d54a,38.8797986,-77.0903983,Troy's Italian kitchen,5.0,restaurant,22201.0
2626,washington dc,0c7b3e340e0d6071da861afa2f73a798b4eec6f9,38.8854693,-77.0949656,Lyon Hall,4.4,restaurant,22201.0
2627,washington dc,51f0d381b9145181c4e050521a0804dad138f03a,38.886151,-77.092674,Green Pig Bistro,4.4,restaurant,22201.0
2628,washington dc,3dd518e42f4569ef5da468b7bbbd18dfe6637c9d,38.8841887,-77.0940442,SUBWAYå¨Restaurants,3.0,restaurant,22201.0
2629,washington dc,e6b72d279a2e3f33308093bf15352629617ae2ac,38.8853831,-77.09273540000002,Screwtop Wine Bar,4.5,restaurant,22201.0
2630,washington dc,5d04d601fcda1ec89d277482535758ecd28c713b,38.88485770000001,-77.0938,Endo Sushi,4.4,restaurant,22201.0
2631,washington dc,41cb401b084d3daa059a3292c3e7d114f07e5d02,38.8858453,-77.0927922,Bakeshop,4.6,restaurant,22201.0
2632,washington dc,dd033ec5842debef2c137088b5a673d0f345a9a2,38.8847186,-77.0937839,Oby Lee,4.5,restaurant,22201.0
2633,washington dc,512ac7cc2eaad5bc9686b2e6e25c164dbc796017,38.8850201,-77.0945443,Moby Dick House of Kabob,4.0,restaurant,22201.0
2634,washington dc,a9a9ce0f205f9b21dae6470659fa3a5f9c7e95cf,38.8860924,-77.09395409999998,BOWL'D,4.0,restaurant,22201.0
2635,washington dc,f2219bb40ab0c96b06d1f7fcb8bceaa395c95a65,38.8816208,-77.0909809,peruvian restaurant,,restaurant,22201.0
2636,washington dc,1af68cb8231326346808a19fc71d7956989aebd6,38.888048,-77.093241,The Cheesecake Factory,4.0,restaurant,22201.0
2637,washington dc,b7be7c5be98278e760e695720db57ab40f6a70bd,38.8870377,-77.0944147,CIRCA at Clarendon,4.2,restaurant,22201.0
2638,washington dc,e682d00c760883ddee2094587e6244d212070895,38.8885421,-77.0930527,Whitlow's On Wilson,4.0,restaurant,22201.0
2639,washington dc,73de59ea5ef5a27eeafc3854931cb8daefd43ce0,38.88737,-77.093582,Cava Mezze Clarendon,4.4,restaurant,22201.0
2640,washington dc,d365d92fd3e1568bf68ea09c748d7d5b5b2074ad,38.88631229999999,-77.09678149999998,The Liberty Tavern,4.2,restaurant,22201.0
2641,washington dc,6739265166a33abddf64a09eeb18752a307937be,38.88638,-77.094595,Clarendon Grill,3.6,restaurant,22201.0
2642,washington dc,2f0effae19d6e072095c358af9e2aea1cefd489c,38.887565,-77.094431,Pete's New Haven Style Pizza,3.9,restaurant,22201.0
2643,washington dc,84d03e95e1f0a352a2a6b63afb3ad2b6b42c5380,38.8869664,-77.09410770000002,Bracket Room,3.8,restaurant,22201.0
2644,washington dc,45ac13575370d3b0c4358dbe8a0a1b1afaf08d64,38.8884143,-77.0933515,La Tasca,3.6,restaurant,22201.0
2645,washington dc,582a7c116a93c676d87e49ce5e3e7145a6f6def9,38.8894741,-77.0914043,East West Grill,4.3,restaurant,22201.0
2646,washington dc,43aaec93244f2318b14c9cd3e7a8a864251e6504,38.8884809,-77.09429420000002,Hunan Number One Restaurant & Bar,3.4,restaurant,22201.0
2647,washington dc,6a4354294069b4e2b38bccf4505ba35b42933e52,38.8861804,-77.0969703,O'Sullivan's Irish Pub,4.3,restaurant,22201.0
2648,washington dc,9ddbd46d825e725741558378b9179556760ad907,38.887141,-77.095813,Kabob Bazaar,4.2,restaurant,22201.0
2649,washington dc,7ad69d80c429defc8ae43dd35f56fcbf079157ab,38.8885946,-77.0936162,Faccia Luna Trattoria,4.2,restaurant,22201.0
2650,washington dc,07f20d2871c363c39d6eedc5c2fd034929ce1d8b,38.8872058,-77.0947752,Delhi Club,4.2,restaurant,22201.0
2651,washington dc,47348e51ed2921c2322bada6a60621a7a9c1a09a,38.888469,-77.093816,Mexicali Blues Inc,3.6,restaurant,22201.0
2652,washington dc,b4b04828a93056ad8c9966626d6af0d1d6282db4,38.890092,-77.089905,Earl's Sandwiches (Clarendon),4.6,restaurant,22201.0
2653,washington dc,f477c6677d12b70d50e51dd67b7cac4215ed47c6,38.8871655,-77.09642,Nam-Viet Restaurant,4.3,restaurant,22201.0
2654,washington dc,80da33e0e55f45217015e92bb925b2be1e5ce6d1,38.8872057,-77.0957477,Rien Tong Restaurant,3.5,restaurant,22201.0
2655,washington dc,e838a406120cb6c16925ee4188ef752d52fe184d,38.886357200000006,-77.0941184,South Block,4.3,restaurant,22201.0
2656,washington dc,caa996662e20a883325a678ea884ce04e03c7839,38.886398,-77.095362,Bronx Pizza & Subs,4.0,restaurant,22201.0
2657,washington dc,0e9ae2c1317fe1c35bd8b00558e968a4832d907c,38.8884327,-77.0920964,Baja Fresh Mexican Grill,3.4,restaurant,22201.0
2658,washington dc,4dcff45d1e3a13ff974c7b3456ea64114222c955,38.88924,-77.0908959,Genji Express,3.0,restaurant,22201.0
2659,washington dc,a471b4162018f8f5dd0ca04ee8af09ea5ff369cf,38.8881586,-77.0933064,Heritage Brewpub & Roastery,4.3,restaurant,22201.0
2660,washington dc,d6ff2d1557f24e26179c9ffd3c82ab0d82ad3b3a,38.8873485,-77.0937343,Oz Restaurant & Bar,3.9,restaurant,22201.0
2661,washington dc,76d6e5034512560a497dd155a22b37e534951609,38.8873461,-77.094497,Four Sisters Grill,4.3,restaurant,22201.0
2662,washington dc,b0ef0439d6b739f2565af4c90722f9b58c6b1d0b,38.8865318,-77.09538459999997,sweetgreen,4.4,restaurant,22201.0
2663,washington dc,8c401ffdb749d2410297fc2c33baf1e4554e8526,38.886345,-77.095489,Pamplona,4.0,restaurant,22201.0
2664,washington dc,7f1b19b551c128734c8c9364c1b7ec0eae579fda,38.889333,-77.091425,The Coop,5.0,restaurant,22201.0
2665,washington dc,af0b5bd751d400c2d15c5503edf86c9ca8de8f8e,38.8888,-77.093549,Ambar Clarendon,4.5,restaurant,22201.0
2666,washington dc,64da9517cb45c1b2fc2e0aff8c12254d08a61c22,38.8869383,-77.0943528,MHG,,restaurant,22201.0
2667,washington dc,6abf6e80b3f25f33f98b5cf44205516d4fe17c83,38.8874743,-77.0947135,Hanabi Ramen,4.3,restaurant,22201.0
2668,washington dc,7ae3d038b96bafb0880bd60f17d654dff43c2131,38.8860181,-77.094578,Citizen Burger Bar,4.5,restaurant,22201.0
2669,washington dc,a33d4aef24beeb479855380d8cd2ab0a0f3b4943,38.886345,-77.095489,Bar Bao,3.5,restaurant,22201.0
2670,washington dc,3d07df9ba7b07a6252a48be3e14ce94e4ffd852c,38.8866159,-77.0963227,Don Tito,4.0,restaurant,22201.0
2671,washington dc,815623ede420ca322858823c2648274e6d505dcc,38.8862048,-77.09714029999998,Spirits of '76,4.7,restaurant,22201.0
2672,washington dc,65a0164b0d91e8814340a4cafe8442352d223ff6,38.8951674,-77.0908386,Burger 7 Arlington Inc,4.1,restaurant,22201.0
2673,washington dc,29ae488892eba181303c830b871f29a1d57c075b,38.896510600000006,-77.0966434,BGR The Burger Joint,3.9,restaurant,22201.0
2674,washington dc,75629a819414f3cf3038304b20c3d0be81be2e6d,38.916727,-77.096354,Sakedokoro Makoto,4.7,restaurant,20007.0
2675,washington dc,b85264d62d314b3eab4e29aad0b1da231cf92354,38.9167576,-77.0963933,Kotobuki,4.4,restaurant,20007.0
2676,washington dc,e5e85f4052dc85eafc6734df528015695bf991c4,38.9169026,-77.09656190000003,Little China Cafe,3.8,restaurant,20007.0
2677,washington dc,ae34c116a6a3e2b5d891f1ca8c05599144af1452,38.916897,-77.096565,Canal Express & Little China Cafe,3.8,restaurant,20007.0
2678,washington dc,518220e8204d018612d7e39b322a9eba552dfb4b,38.91781,-77.096598,BlackSalt Fish Market & Restaurant,4.4,restaurant,20007.0
2679,washington dc,70836f9bdc4fc7ef6ef0ad43ba5f613da3da0f9d,38.945842,-77.095722,Tara Thai,3.4,restaurant,20016.0
2680,washington dc,eb777327b29677302e2fec6e2e03d3fe74a9c14d,38.946002,-77.095382,DeCarlo's Restaurant,3.8,restaurant,20016.0
2681,washington dc,76e73b4a00680ff1a204015bd0396f04353bf288,38.9450516,-77.0963747,Millie's Spring Valley,4.2,restaurant,20016.0
2682,washington dc,f34e6a2548e9b36477eb63a92f99070aa0143eec,38.9458131,-77.095084,PITMASTERS BACK ALLEY BBQ,3.4,restaurant,20016.0
2683,washington dc,4c0e1879b74e9401f5a40e8cb66552f982ad45a4,38.9798803,-77.09172559999998,Moby Dick House of Kabob,4.1,restaurant,20815.0
2684,washington dc,73bfc8acbd89381ed202148825b3f6a4883e051e,38.979497,-77.09154000000002,Persimmon,4.2,restaurant,20815.0
